id,Title,url,Product סגנון היצירה,Product טכניקה,Product מצע,Length,Width,Height,filename
7283,"מאירה, אגרטל",https://under1000.co.il/wp-content/uploads/2024/05/Meira-3.jpeg,,,,,,,7283.jpg
7284,"מאירה, שדה חיטה",https://under1000.co.il/wp-content/uploads/2024/05/Meira-2.jpeg,,,,,,,7284.jpg
7285,"מאירה, היער",https://under1000.co.il/wp-content/uploads/2024/05/6a1c953a-148a-47e0-9547-4561070d09ce.jpg,,,,,,,7285.jpg
7286,"מאירה, כפר",https://under1000.co.il/wp-content/uploads/2024/05/b0860bf8-445b-4525-9fc3-dcf01b499b91.jpg,,,,,,,7286.jpg
7287,"מאירה, סתיו",https://under1000.co.il/wp-content/uploads/2024/05/49151f37-9de6-4789-a31f-ee746fc24c64.jpg,,,,,,,7287.jpg
7288,"מאירה, שדה חיטה - Copy",https://under1000.co.il/wp-content/uploads/2024/05/Meira-2.jpeg,,,,,,,7288.jpg
7289,"מאירה, היער",https://under1000.co.il/wp-content/uploads/2024/05/ecc8c3dd-c80f-4ec1-8203-da0e07a4d6c9.jpg,,,,,,,7289.jpg
7290,"מאירה, נמל",https://under1000.co.il/wp-content/uploads/2024/05/08e6b669-2d81-4c9d-acef-30b18f722a42.jpg,,,,,,,7290.jpg
7291,"מאירה, ריקוד 1",https://under1000.co.il/wp-content/uploads/2024/05/Meira-5.jpeg,,,,,,,7291.jpg
7292,"מאירה, ריקוד 2",https://under1000.co.il/wp-content/uploads/2024/05/Meira-4.jpeg,,,,,,,7292.jpg
7308,"אליעד יהלום, קרונות 24",https://under1000.co.il/wp-content/uploads/2024/05/e7758cf8-167c-4739-a50b-6fee3240918d.jpg,,,,,,,7308.jpg
7309,"אליעד יהלום, רומנטיקה אירופאית",https://under1000.co.il/wp-content/uploads/2024/05/01e28bef-a3bd-4ebc-8f8c-1001fed4523a.jpg,,,,70.0,100.0,,7309.jpg
7318,"Svemme, What's your Genre?",https://under1000.co.il/wp-content/uploads/2024/05/Copy-of-Untitled-1.jpg,,,,,,,7318.jpg
7319,"Svemme, To Freedom",https://under1000.co.il/wp-content/uploads/2024/05/Untitled-design-10-2.jpg,,,,,,,7319.jpg
7328,"מאירה להב, תנועה טבעית",https://under1000.co.il/wp-content/uploads/2024/05/67d4ec85-8cba-40c9-801f-f65d69607aa2.jpg,,,,,,,7328.jpg
7329,"מאירה להב, אבסטרקט נחושת ותבליט",https://under1000.co.il/wp-content/uploads/2024/05/e16e48c9-79d8-4f6d-ae5d-4516eabd792a.jpg,,,,,,,7329.jpg
7330,"מאירה להב, שדרת עצים",https://under1000.co.il/wp-content/uploads/2024/05/9896b282-3cfa-4fc1-8820-81dd0ecab613.jpg,,,,,,,7330.jpg
7354,"מריה, כסא ותפוח וטבע דומם",https://under1000.co.il/wp-content/uploads/2024/05/88b82651-7856-4615-a861-4f626b432de2.jpg,,,,,,,7354.jpg
7355,"אליעד יהלום, פינת ישיבה",https://under1000.co.il/wp-content/uploads/2024/03/6d905716-2b1d-411f-b19c-2676e6fb8234.jpg,,,,,,,7355.jpg
7357,"אליעד יהלום, קובניות על החוף",https://under1000.co.il/wp-content/uploads/2024/03/7b2b068b-d9e9-4bed-975f-977254c5b0f4.jpg,,,,,,,7357.jpg
7358,"אליעד יהלום, נווה צדק מונוכרום כחול עמוק",https://under1000.co.il/wp-content/uploads/2024/03/9f24b43c-fe72-4389-8918-733c59483451.jpg,,,,90.0,60.0,2.0,7358.jpg
7360,"אליעד יהלום, הבקשה",https://under1000.co.il/wp-content/uploads/2024/03/64adc04c-2ed8-4318-80b8-13a851222da0.jpg,,,,,,,7360.jpg
7361,"אליעד יהלום, לפיד",https://under1000.co.il/wp-content/uploads/2024/03/018fb6c7-34a3-486f-9628-d18506ccda66.jpg,,,,,,,7361.jpg
7362,"אליעד יהלום, מרשתת",https://under1000.co.il/wp-content/uploads/2024/03/73d21b59-c454-422b-8990-2380c251a8e9.jpg,,,,,,,7362.jpg
7363,"אליעד יהלום, יעד לא ידוע",https://under1000.co.il/wp-content/uploads/2024/03/9017f998-0f8e-4782-8689-c072be87e5f7.jpg,,,,,,,7363.jpg
7364,"אליעד יהלום, החומה הגדולה מונוכרום",https://under1000.co.il/wp-content/uploads/2024/03/739f0014-1d5c-492d-aa68-8f45084130b9.jpg,,,,,,,7364.jpg
7365,"אליעד יהלום, מעקף לימוני",https://under1000.co.il/wp-content/uploads/2024/03/793c5e02-e02d-4de7-a708-736a725273cf.jpg,,,,,,,7365.jpg
7366,"אליעד יהלום, עלייה לצורך ירידה",https://under1000.co.il/wp-content/uploads/2024/03/9948e8bd-c798-478f-b0e3-f6083e7b01e4.jpg,,,,,,,7366.jpg
7367,"אליעד יהלום, מפרשית במרינה",https://under1000.co.il/wp-content/uploads/2024/03/46691d76-5934-4593-be9e-e8faa235b430.jpg,,,,,,,7367.jpg
7368,"אליעד יהלום, קפד ראשו תכול צלול",https://under1000.co.il/wp-content/uploads/2024/03/72639650-1c16-42d2-b0ed-83e2f2a215c4.jpg,,,,,,,7368.jpg
7369,"אליעד יהלום, כוס יין אדום",https://under1000.co.il/wp-content/uploads/2024/03/c8a29fec-0135-4301-9f0a-0a25cacd9043.jpg,,,,,,,7369.jpg
7371,"אליעד יהלום, השתקפויות 21",https://under1000.co.il/wp-content/uploads/2024/03/d01d9573-fad7-4d63-ab7b-d476da545c21.jpg,,,,,,,7371.jpg
7373,"אליעד יהלום, מכונות צפות",https://under1000.co.il/wp-content/uploads/2024/03/f0f543c6-2a31-492e-a57f-05b87ff580df.jpg,,,,180.0,120.0,,7373.jpg
7377,"מריה, אבסטרקטים צבעונים",https://under1000.co.il/wp-content/uploads/2024/05/f126ef50-e9a1-4f6c-9503-60caecfe562b.jpg,,,,,,,7377.jpg
7385,"Fade out, אולגה",https://under1000.co.il/wp-content/uploads/2024/05/77c1d414-ebab-42b2-8950-b9454e3a542f-1.jpg,,,,,,,7385.jpg
7388,"אולגה, שקט של זהב",https://under1000.co.il/wp-content/uploads/2024/05/6693d4ec-58b8-4562-ae1d-0e5dec842d75.jpg,,,,,,,7388.jpg
7389,"אולגה, אפקט הקנקן",https://under1000.co.il/wp-content/uploads/2024/05/bc4257df-a050-494a-9396-f55a3cca5e7b.jpg,,,,,,,7389.jpg
7390,אולגה,https://under1000.co.il/wp-content/uploads/2024/05/4606ccec-6522-4ad5-93dd-3faac33513d2.jpg,,,,,,,7390.jpg
7391,"אולגה, שאיפה",https://under1000.co.il/wp-content/uploads/2024/05/ad397d4c-66e6-4e00-b9d0-81eb65b3be99.jpg,,,,,,,7391.jpg
7392,"מאירה, יער הפיות",https://under1000.co.il/wp-content/uploads/2024/05/b9934efa-73d7-4271-8345-e47f0e481370.jpg,,,,,,,7392.jpg
7393,"מאירה, הגן הקסום",https://under1000.co.il/wp-content/uploads/2024/05/הגן-הקסום-90-על-90-מחיר-5000.jpg,,,,,,,7393.jpg
7394,"מאירה, מפל בין ערביים",https://under1000.co.il/wp-content/uploads/2024/05/8937665e-974d-4f91-b5b3-cc6d568a607d.jpg,,,,,,,7394.jpg
7395,"מאירה, מפל הבריאה",https://under1000.co.il/wp-content/uploads/2024/05/4ea38975-5816-486d-9807-e2e55155a70f.jpg,,,,,,,7395.jpg
7413,"Solo, מאירה",https://under1000.co.il/wp-content/uploads/2024/05/6e719a3b-5223-4694-97d9-3099631fb51c.jpg,,,,,,,7413.jpg
7414,"Wild Zone 2, מאירה",https://under1000.co.il/wp-content/uploads/2024/05/3e1d4041-8a76-45c1-8aec-2cd2fa288535.jpg,,,,,,,7414.jpg
7415,"Solo, מאירה - Copy",https://under1000.co.il/wp-content/uploads/2024/05/6e719a3b-5223-4694-97d9-3099631fb51c.jpg,,,,,,,7415.jpg
7416,"Wild Zone 1, מאירה",https://under1000.co.il/wp-content/uploads/2024/05/eab4de3a-5bef-4358-9428-4e1a740507cf.jpg,,,,,,,7416.jpg
7424,"גוליאנו, מעויינים צפים בצהוב",https://under1000.co.il/wp-content/uploads/2024/05/0fd14236-5085-4f82-a919-dcddf0d6606c.jpg,,,,,,,7424.jpg
7457,"ג'וליאנו, מה היה קנדינסקי אומר?",https://under1000.co.il/wp-content/uploads/2024/05/49e49a28-1df7-4a84-9bb5-867185891b34.jpg,,,,,,,7457.jpg
7458,"ג'וליאנו, עולמות צורניים במפגשי חלל",https://under1000.co.il/wp-content/uploads/2024/05/3e0f4c21-7cc8-4539-a306-5726dc93ff2a.jpg,,,,90.0,120.0,,7458.jpg
7459,"ג'וליאנו, מחשבות צפות",https://under1000.co.il/wp-content/uploads/2024/05/bfead4e7-8261-4d20-8dec-e1feddcc7413.jpg,,,,,,,7459.jpg
7460,"ג'וליאנו, קח אותי לשם",https://under1000.co.il/wp-content/uploads/2024/05/d2eb635d-abff-4a12-9b85-8344951ee50e.jpg,,,,80.0,120.0,,7460.jpg
7461,"ג'וליאנו, פסיפסים מתחברים",https://under1000.co.il/wp-content/uploads/2024/05/d6a9d312-e9b5-4a7b-b174-8ae37a1066aa.jpg,,,,70.0,100.0,,7461.jpg
7462,"ג'וליאנו, תדוג אותי צ'רלי",https://under1000.co.il/wp-content/uploads/2024/05/481edf2e-48e7-4996-9cd3-6806a03dd37c.jpg,,,,,,,7462.jpg
7463,"ג'וליאנו, מרבה רגליים אדומות",https://under1000.co.il/wp-content/uploads/2024/05/47f5b1f9-1140-4fc0-be03-8fddcb5c96bc.jpg,,,,,,,7463.jpg
7472,"שקד, Evelyn",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0284.jpg,,,,60.0,45.0,,7472.jpg
7495,"שקד, Kimmah",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0283.jpg,,,,60.0,45.0,,7495.jpg
7498,"שקד, Dry Roses",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0268.jpg,,,,60.0,45.0,,7498.jpg
7499,"שקד, Rocio",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0271.jpg,,,,60.0,45.0,,7499.jpg
7500,"שקד, Kristian",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0269.jpg,,,,60.0,45.0,,7500.jpg
7501,"שקד, Aura",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0272.jpg,,,,60.0,45.0,,7501.jpg
7502,"שקד, African Mask",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0275.jpg,,,,60.0,45.0,,7502.jpg
7503,"שקד, A Horse",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0277.jpg,,,,60.0,45.0,,7503.jpg
7504,"שקד, Woodscape",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0281.jpg,,,,60.0,45.0,,7504.jpg
7505,"שקד, Liz",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0282.jpg,,,,60.0,45.0,,7505.jpg
7506,"שקד, Jazmin",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0285.jpg,,,,60.0,45.0,,7506.jpg
7507,"שקד, Ade",https://under1000.co.il/wp-content/uploads/2024/05/IMG_0267.jpg,,,,60.0,45.0,,7507.jpg
7508,"שקד, Sarah",https://under1000.co.il/wp-content/uploads/2024/05/eab03ea8-d796-4f39-be73-08621a48ccd7.jpg,,,,60.0,45.0,,7508.jpg
7509,"שקד, Aura",https://under1000.co.il/wp-content/uploads/2024/05/8d685afc-ef65-460e-ae9a-843dafd182a4.jpg,,,,60.0,45.0,,7509.jpg
7510,"שקד, Cleo",https://under1000.co.il/wp-content/uploads/2024/05/78af27b1-67e1-4c1a-b870-3af6221d6b0c.jpg,,,,60.0,45.0,,7510.jpg
7523,"רות, מהרהרת",https://under1000.co.il/wp-content/uploads/2024/05/2f1fbc0d-e090-409f-9de0-4309c5dc373b.jpg,,,,,,,7523.jpg
7531,"רות, בהפסקה",https://under1000.co.il/wp-content/uploads/2024/05/41781211-59a4-4ed0-bdf1-588e5f782ad1.jpg,,,,,,,7531.jpg
7532,"רות, מתרוקנת ממחשבות",https://under1000.co.il/wp-content/uploads/2024/05/ee7fc653-1bd3-467c-898d-0a14aad5444c-1.jpg,,,,,,,7532.jpg
7533,"רות, שטה על בטון מוחלק",https://under1000.co.il/wp-content/uploads/2024/05/70dda03f-0fe7-4c51-9839-9b8e3a5d5b07-1.jpg,,,,,,,7533.jpg
7534,"רות, ההשראה",https://under1000.co.il/wp-content/uploads/2024/05/6569fc90-fd9a-4101-9810-fb6a03d54b39-1.jpg,,,,,,,7534.jpg
7535,"רות, דרך למים",https://under1000.co.il/wp-content/uploads/2024/05/f44f277c-825a-4157-8853-48b39070aee5.jpg,,,,,,,7535.jpg
7546,"רות, מנומנמת",https://under1000.co.il/wp-content/uploads/2024/05/נמנום-ציור-דיגיטלי.jpg,,,,,,,7546.jpg
7548,"רות, יום שוק",https://under1000.co.il/wp-content/uploads/2024/05/1000006421.jpg,,,,,,,7548.jpg
7551,"רות, מחוברים לחיים",https://under1000.co.il/wp-content/uploads/2024/05/1000006420.jpg,,,,,,,7551.jpg
7553,"רות, מותחת גבולות",https://under1000.co.il/wp-content/uploads/2024/05/c0f23e80-b2be-48e9-8a07-7c76133e649a.jpg,,,,,,,7553.jpg
7555,"רות, מריחות הזמן",https://under1000.co.il/wp-content/uploads/2024/05/f7bd8b66-8684-4aa1-8951-35b58cbe8c55.jpg,,,,,,,7555.jpg
7558,"אסתר, מאי",https://under1000.co.il/wp-content/uploads/2024/06/ester-16-60-on-70.jpg,,,,,60.0,70.0,7558.jpg
7560,"אסתר, אנה",https://under1000.co.il/wp-content/uploads/2024/06/1de6308d-7d8a-46b9-951c-6b6dd29063eb.jpg,,,,,70.0,60.0,7560.jpg
7565,"אסתר, קרן",https://under1000.co.il/wp-content/uploads/2024/06/fa988334-ef69-42c9-a6d6-ace9c5c7aa13.jpg,,,,,70.0,60.0,7565.jpg
7567,"אסתר, שיחת נפש",https://under1000.co.il/wp-content/uploads/2024/06/3011d137-f9a1-42e1-9357-c2c86b402b2f.jpg,,,,,47.0,36.0,7567.jpg
7583,"מיה, השתקפות ניצוצות",https://under1000.co.il/wp-content/uploads/2024/06/50-על-40-השתקפות-ניצוצות.jpg,,,,,,,7583.jpg
7586,"מיה, Light &amp; Water",https://under1000.co.il/wp-content/uploads/2024/06/50-על-70-Light-Water.jpg,,,,,,,7586.jpg
7587,"מיה, אופטימיות קוסמית",https://under1000.co.il/wp-content/uploads/2024/06/50-על-40-השתקפות-ניצוצות.jpg,,,,,,,7587.jpg
7588,"מיה, Serenity",https://under1000.co.il/wp-content/uploads/2024/06/50-על-80-שלווה.jpg,,,,,,,7588.jpg
7589,"מיה, שיר חדש",https://under1000.co.il/wp-content/uploads/2024/06/50-על-70-שיר-חדש.jpg,,,,,,,7589.jpg
7599,"ירדנה, אופני הילדה",https://under1000.co.il/wp-content/uploads/2024/06/ירדנה-זיו-אופני-הילדה-40-על-50-3200-שח.jpg,,,,,,,7599.jpg
7600,"ירדנה, החייט",https://under1000.co.il/wp-content/uploads/2024/06/ירדנה-זיו-החייט-60-על-50-3800-שח.jpg,,,,60.0,50.0,,7600.jpg
7601,"ירדנה, יום בשכונתינו",https://under1000.co.il/wp-content/uploads/2024/06/ירדנה-זיו-יום-בשכונה-60-על-80-4800-שח.jpg,,,,,,,7601.jpg
7602,"ירדנה, חתונה בשכונה",https://under1000.co.il/wp-content/uploads/2024/06/ירדנה-זיו-חתונה-בשכונה-50-על-60-3800-שח.jpg,,,,,,,7602.jpg
7603,"ירדנה, חברת ילדות",https://under1000.co.il/wp-content/uploads/2024/06/ירדנה-זיו-חברת-ילדות-40-על-50-3200-שח.jpg,,,,,,,7603.jpg
7604,"מיה, שעה מוזהבת",https://under1000.co.il/wp-content/uploads/2024/06/5eddc04a-4845-4893-bcbb-82b9ddff2f40.jpg,,,,,,,7604.jpg
7616,"עדי גיא, הרצל אמר 1",https://under1000.co.il/wp-content/uploads/2024/06/הרצל-1.jpg,,,,,,,7616.jpg
7631,"עדי גיא, הרצל אמר 2",https://under1000.co.il/wp-content/uploads/2024/06/הרצל-2.jpg,,,,,,,7631.jpg
7632,"עדי גיא, הרצל אמר 3",https://under1000.co.il/wp-content/uploads/2024/06/הרצל-3.jpg,,,,,,,7632.jpg
7633,"עדי גיא, הרצל אמר 4",https://under1000.co.il/wp-content/uploads/2024/06/הרצל-4.jpg,,,,,,,7633.jpg
7634,"שקד, דיוקן עצמי",https://under1000.co.il/wp-content/uploads/2024/06/IMG_0287.jpg,,,,60.0,45.0,,7634.jpg
7639,"ירדנה, חיים מלאי שמחה",https://under1000.co.il/wp-content/uploads/2024/06/ירדנה-בשמחות.jpg,,,,,,,7639.jpg
7645,"רות, בחברותא צבעונית",https://under1000.co.il/wp-content/uploads/2024/06/בחברותא-צבעונית.jpg,,,,,,,7645.jpg
7647,"רות, היווניה",https://under1000.co.il/wp-content/uploads/2024/06/מים-ימתקו.jpg,,,,,,,7647.jpg
7658,"עדי גיא, הרצל אמר 5",https://under1000.co.il/wp-content/uploads/2024/06/הרצל-5.jpg,,,,90.0,60.0,,7658.jpg
7685,Bliss,https://under1000.co.il/wp-content/uploads/2024/06/Bliss-60X60.jpg,,,,,,,7685.jpg
7687,Pink Sunrise,https://under1000.co.il/wp-content/uploads/2024/06/Pink-Sunrise-70X100.jpg,,,,,,,7687.jpg
7689,light Within,https://under1000.co.il/wp-content/uploads/2024/06/Light-Within-40X40.jpg,,,,,,,7689.jpg
7691,Hope,https://under1000.co.il/wp-content/uploads/2024/06/Hope-70X70.jpg,,,,,,,7691.jpg
7693,Evening,https://under1000.co.il/wp-content/uploads/2024/06/Evening-40X40.jpg,,,,,,,7693.jpg
7695,The Cliff,https://under1000.co.il/wp-content/uploads/2024/06/The-Cliff-70X90.jpg,,,,,,,7695.jpg
7697,Fresh,https://under1000.co.il/wp-content/uploads/2024/06/Fresh-50X50-2.jpg,,,,,,,7697.jpg
7700,Flying Lessons,https://under1000.co.il/wp-content/uploads/2024/06/flying-lessons-60X60.jpg,,,,,,,7700.jpg
7702,Eternal Kiss,https://under1000.co.il/wp-content/uploads/2024/06/eternal-kiss-45-55.jpg,,,,,,,7702.jpg
7704,Golden Hour 2,https://under1000.co.il/wp-content/uploads/2024/06/Golden-hour-2-70X80.jpg,,,,,,,7704.jpg
7706,The Couple,https://under1000.co.il/wp-content/uploads/2024/06/The-Couple-50X70.jpg,,,,,,,7706.jpg
7708,Good Days,https://under1000.co.il/wp-content/uploads/2024/06/Good-Days-70X90.jpg,,,,,,,7708.jpg
7710,Heart Chakra,https://under1000.co.il/wp-content/uploads/2024/06/Heart-chkra-50X70.jpg,,,,,,,7710.jpg
7712,Innocence,https://under1000.co.il/wp-content/uploads/2024/06/Innocence-70X100.jpg,,,,,,,7712.jpg
7787,"ירדנה, החיים כפסיפס",https://under1000.co.il/wp-content/uploads/2024/07/5e2ef35f-eb88-4837-b450-399e61f0508b.jpg,,,,,,,7787.jpg
7789,"סיבוני, Make art, Not war.",https://under1000.co.il/wp-content/uploads/2024/07/0dc9dd54-d483-42a6-b10f-cc85ca03e1b4.jpg,,,,,,,7789.jpg
7790,"סיבוני, WE WILL DANCE AGAIN!!",https://under1000.co.il/wp-content/uploads/2024/07/0aff097b-c8a6-4759-bf72-598e38d35f4e.jpg,,,,,,,7790.jpg
7793,"ירדנה, קווים לדמותם",https://under1000.co.il/wp-content/uploads/2024/07/540c7f57-5d58-43a4-b13c-077f7f3e3ad2.jpg,,,,60.0,50.0,,7793.jpg
7794,"ירדנה, החיים כפסיפס - Copy",https://under1000.co.il/wp-content/uploads/2024/07/5e2ef35f-eb88-4837-b450-399e61f0508b.jpg,,,,,,,7794.jpg
7795,"ירדנה, הכרות ראשונית",https://under1000.co.il/wp-content/uploads/2024/07/5b79eedb-39e0-4d32-a0d7-202bb7531825.jpg,,,,60.0,80.0,,7795.jpg
7818,"אסתר, הילדה המשתקפת בנהר",https://under1000.co.il/wp-content/uploads/2024/07/ester-20-42-on-52-scaled.jpg,,,,,42.0,52.0,7818.jpg
7820,"אסתר, שרה",https://under1000.co.il/wp-content/uploads/2024/07/7464facf-417a-4fcf-bb73-add5f51aeabd.jpg,,,,,31.0,36.0,7820.jpg
7822,"אסתר, מתילדה",https://under1000.co.il/wp-content/uploads/2024/07/75deaf98-57e4-44e5-a5c4-814821fb61fd.jpg,,,,,35.0,31.0,7822.jpg
7824,"אסתר, רפאל",https://under1000.co.il/wp-content/uploads/2024/07/c34f65eb-042e-4d4f-92bd-a275525f3c4c.jpg,,,,,25.0,25.0,7824.jpg
7826,"אסתר, רואי",https://under1000.co.il/wp-content/uploads/2024/07/afcef28e-d6cb-4159-9ef0-43b8fbbb52d4.jpg,,,,,25.0,25.0,7826.jpg
7828,"אסתר, ידידות",https://under1000.co.il/wp-content/uploads/2024/07/eb47196d-039e-40a5-86a7-bffce1311ca5.jpg,,,,,91.0,90.0,7828.jpg
7841,"אנה, מבוך כתום",https://under1000.co.il/wp-content/uploads/2024/07/yellow_brown2.jpg,,,,,80.0,100.0,7841.jpg
7884,"לני, תוצרת הארץ",https://under1000.co.il/wp-content/uploads/2024/07/Lenny-1-תוצרת-הארץ.jpg,,,,70.0,100.0,,7884.jpg
7896,"לני, Israel traditions",https://under1000.co.il/wp-content/uploads/2024/07/Lenny-1-תוצרת-הארץ.jpg,,,,,,,7896.jpg
7897,"לני, Hallucination mushroom",https://under1000.co.il/wp-content/uploads/2024/07/Lenny-5-Hallucination-mushroom.jpg,,,,70.0,100.0,,7897.jpg
7898,"לני, Abyss",https://under1000.co.il/wp-content/uploads/2024/07/Lenny-4-Abyss.jpg,,,,70.0,100.0,,7898.jpg
7899,"לני, moments",https://under1000.co.il/wp-content/uploads/2024/07/Lenny-3-Moments.jpg,,,,70.0,100.0,,7899.jpg
7900,"לני, Desert",https://under1000.co.il/wp-content/uploads/2024/07/Lenny-6-desert.jpg,,,,70.0,100.0,,7900.jpg
7902,"ירדנה, אנשים חשובים מאוד",https://under1000.co.il/wp-content/uploads/2024/07/אנשים-חשובים-מאוד.jpg,,,,60.0,50.0,,7902.jpg
7903,"ירדנה, חתונה בחצר",https://under1000.co.il/wp-content/uploads/2024/07/חתונה-בחצר.jpg,,,,,,,7903.jpg
7906,אואזיס,https://under1000.co.il/wp-content/uploads/2024/07/100על100-אואזיס-6000.jpg,,,,103.0,99.0,,7906.jpg
7920,בריקים,https://under1000.co.il/wp-content/uploads/2024/07/1e34f778-6815-442e-b6ac-292b3d7062a8.jpg,,,,,,,7920.jpg
7921,תשוקות,https://under1000.co.il/wp-content/uploads/2024/07/6defdfd4-faf1-4a83-8cea-95733dda1c39.jpg,,,,,,,7921.jpg
7922,גגות ועולמות,https://under1000.co.il/wp-content/uploads/2024/07/7641c383-9afb-4ff2-862c-e896bfa4defe.jpg,,,,,,,7922.jpg
7923,The Grid,https://under1000.co.il/wp-content/uploads/2024/07/100על130The-Grid8000.jpg,,,,,,,7923.jpg
7924,אטלנטיס,https://under1000.co.il/wp-content/uploads/2024/07/25520431-9563-4a1a-bf7b-ce5f9fd2dc63.jpg,,,,,,,7924.jpg
7925,אואזיס - Copy,https://under1000.co.il/wp-content/uploads/2024/07/100על100-אואזיס-6000.jpg,,,,,,,7925.jpg
7926,אואזיס - Copy,https://under1000.co.il/wp-content/uploads/2024/07/100על100-אואזיס-6000.jpg,,,,,,,7926.jpg
7934,Living Circles,https://under1000.co.il/wp-content/uploads/2024/07/321a7f60-1dbe-4766-8246-bef262239991.jpg,,,,,,,7934.jpg
7935,Mortyodlo,https://under1000.co.il/wp-content/uploads/2024/07/25425141-a49d-4a6f-985a-6dd1d638c95d.jpg,,,,,,,7935.jpg
7936,אטלנטיס - Copy,https://under1000.co.il/wp-content/uploads/2024/07/25520431-9563-4a1a-bf7b-ce5f9fd2dc63.jpg,,,,,,,7936.jpg
7937,הלוח,https://under1000.co.il/wp-content/uploads/2024/07/הלוח-100על100-6000.jpg,,,,,,,7937.jpg
7938,City smile,https://under1000.co.il/wp-content/uploads/2024/07/100על100-city-smile-6000.jpg,,,,100.0,100.0,,7938.jpg
7939,Day in the city,https://under1000.co.il/wp-content/uploads/2024/07/Day-in-the-city-90X130-7000.jpg,,,,,,,7939.jpg
7946,"בני, Grand Central Station",https://under1000.co.il/wp-content/uploads/2024/07/Grand-Central-NY.jpg,,,,,,,7946.jpg
7951,"בני, כיכר הבימה",https://under1000.co.il/wp-content/uploads/2024/07/כיכר-הבימה.jpg,,,,,,,7951.jpg
7952,"בני, כיכר רבין",https://under1000.co.il/wp-content/uploads/2024/07/כיכר-רבין.jpg,,,,,,,7952.jpg
7953,"בני, כיכר המדינה",https://under1000.co.il/wp-content/uploads/2024/07/כיכר-המדינה.jpg,,,,,,,7953.jpg
7954,"בני, כיכר דיזנגוף",https://under1000.co.il/wp-content/uploads/2024/07/כיכר-דיזנגוף-1.jpg,,,,,,,7954.jpg
7961,"בני, ניו-יורק משתקפת",https://under1000.co.il/wp-content/uploads/2024/07/ניו-יורק-1.jpg,,,,,,,7961.jpg
